省,市,区（县）,小区名称,房屋面积,房屋类型（室）,房屋类型（厅）,房屋类型（卫）,总层数,楼层部位,房屋朝向,房屋建设年代,总价,单价
江苏省,苏州市,工业园区,阿卡迪亚四区,163,4,2,5,0,低,,2016,640,39264
江苏省,苏州市,工业园区,阿卡迪亚四区,163,4,2,5,1,低,南,2016,640,39264
江苏省,苏州市,工业园区,阿卡迪亚四区,133,4,2,3,1,低,南,2016,620,46617
江苏省,苏州市,工业园区,阿卡迪亚四区,133,4,2,2,3,低,南北,2016,500,37594
江苏省,苏州市,工业园区,阿卡迪亚五区,106,3,2,2,1,低,南北,2016,280,26415
江苏省,苏州市,工业园区,阿卡迪亚五区,138,3,2,3,6,低,南北,2016,410,29710
江苏省,苏州市,工业园区,阿卡迪亚五区,140,4,3,2,6,低,南北,2013,420,30000
江苏省,苏州市,工业园区,阿卡迪亚五区,138,3,2,3,6,低,南北,2016,410,29710
江苏省,苏州市,工业园区,阿卡迪亚五区,106,3,2,2,1,低,南北,2016,280,26415
江苏省,苏州市,工业园区,阿卡迪亚五区,138,3,2,3,6,低,南北,2016,410,29710
江苏省,苏州市,工业园区,阿卡迪亚五区,138,3,2,3,6,低,南北,2016,410,29710
江苏省,苏州市,工业园区,阿卡迪亚五区,138,3,2,3,6,低,南北,2016,410,29710
江苏省,苏州市,工业园区,阿卡迪亚五区,106,3,2,2,1,低,南北,2016,280,26415
江苏省,苏州市,工业园区,阿卡迪亚五区,106,3,2,2,1,低,南北,2016,280,26415
江苏省,苏州市,工业园区,阿卡迪亚五区,106,3,2,2,1,低,南北,2016,280,26415
江苏省,苏州市,工业园区,阿卡迪亚五区,106,3,2,2,1,低,南北,2016,280,26415
江苏省,苏州市,工业园区,阿卡迪亚五区,138,3,2,3,6,低,南北,2016,410,29710
江苏省,苏州市,工业园区,阿卡迪亚五区,106,3,2,2,1,低,南北,2016,280,26415
江苏省,苏州市,工业园区,阿卡迪亚五区,185,4,2,,6,高,南北,2013,520,27999
江苏省,苏州市,工业园区,阿卡迪亚五区,103,3,2,2,5,中,南北,2013,285,27670
江苏省,苏州市,工业园区,阿卡迪亚五区,103,3,2,,5,中,南北,2013,288,27871
江苏省,苏州市,工业园区,阿卡迪亚五区,125,3,2,2,7,低,南北,2016,335,26800
江苏省,苏州市,工业园区,阿卡迪亚五区,125,3,2,2,7,低,南北,2016,335,26800
江苏省,苏州市,工业园区,阿卡迪亚五区,125,3,2,2,7,低,南北,2016,335,26800
江苏省,苏州市,工业园区,阿卡迪亚五区,125,3,2,2,7,低,南北,2016,335,26800
江苏省,苏州市,工业园区,阿卡迪亚五区,123,3,2,2,7,低,南北,2014,305,24797
江苏省,苏州市,工业园区,阿卡迪亚五区,125,3,2,2,7,低,南北,2016,335,26800
江苏省,苏州市,工业园区,阿卡迪亚五区,123,3,2,2,7,低,南北,2014,305,24797
江苏省,苏州市,工业园区,阿卡迪亚五区,125,3,2,2,7,低,南北,2016,335,26800
江苏省,苏州市,工业园区,阿卡迪亚五区,118,3,2,2,8,中,南北,2015,280,23729
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,1,11,中,南北,2016,179,20112
江苏省,苏州市,工业园区,阿卡迪亚五区,118,3,2,2,8,中,南北,2015,280,23729
江苏省,苏州市,工业园区,阿卡迪亚五区,122,3,2,2,7,中,南北,2016,310,25410
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,1,11,中,南北,2016,179,20112
江苏省,苏州市,工业园区,阿卡迪亚五区,122,3,2,2,7,中,南北,2016,310,25410
江苏省,苏州市,工业园区,阿卡迪亚五区,123,3,2,2,7,低,南北,2016,285,23171
江苏省,苏州市,工业园区,阿卡迪亚五区,97,2,2,,11,低,南北,2013,225,23164
江苏省,苏州市,工业园区,阿卡迪亚五区,123,3,2,2,7,低,南北,2014,305,24797
江苏省,苏州市,工业园区,阿卡迪亚五区,122,3,2,2,7,高,南北,2013,310,25410
江苏省,苏州市,工业园区,阿卡迪亚五区,125,3,2,2,7,高,南北,2014,315,25200
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,,11,高,暂无数据,2013,190,21348
江苏省,苏州市,工业园区,阿卡迪亚五区,118,3,2,2,8,高,暂无,2013,295,25000
江苏省,苏州市,工业园区,阿卡迪亚五区,118,3,2,2,7,高,南北,2013,290,24576
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,1,11,中,南,2013,176,19775
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,,8,中,暂无数据,2013,190,21348
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,1,10,中,南,2013,177,19888
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,,11,中,南北,2013,180,20145
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,,11,中,南北,2013,180,20145
江苏省,苏州市,工业园区,阿卡迪亚五区,89,2,2,1,11,中,南北,2016,179,20112
江苏省,苏州市,工业园区,阿卡迪亚一区,201,3,2,3,0,低,,2015,650,32338
江苏省,苏州市,工业园区,阿卡迪亚一区,201,3,2,3,0,低,,2015,650,32338
江苏省,苏州市,工业园区,阿卡迪亚一区,201,3,2,3,0,低,,2015,650,32338
江苏省,苏州市,工业园区,阿卡迪亚一区,201,3,2,3,0,低,,2015,650,32338
江苏省,苏州市,工业园区,阿卡迪亚一区,201,3,2,3,0,低,,2015,650,32338
江苏省,苏州市,工业园区,阿卡迪亚一区,280,5,2,3,3,低,南北,2013,720,25714
江苏省,苏州市,工业园区,阿卡迪亚一区,260,4,2,,5,中,南北,2014,580,22307
江苏省,苏州市,工业园区,阿卡迪亚一区,285,5,2,,4,中,南,2014,750,26315
江苏省,苏州市,工业园区,阿卡迪亚一区,108,3,1,1,16,低,南北,2014,298,27593
江苏省,苏州市,工业园区,阿卡迪亚一区,98,3,2,,15,低,南北,2014,266,27024
江苏省,苏州市,工业园区,阿卡迪亚一区,78,2,2,,17,低,南,2014,191,24487
江苏省,苏州市,工业园区,阿卡迪亚一区,98,3,2,1,18,高,东西,2014,255,26020
江苏省,苏州市,工业园区,阿卡迪亚一区,98,3,2,,17,高,南北,2014,265,27040
江苏省,苏州市,工业园区,阿卡迪亚一区,78,2,2,1,17,高,南,2014,189,24231
江苏省,苏州市,工业园区,阿卡迪亚一区,78,2,2,,18,高,暂无数据,2014,195,25000
江苏省,苏州市,工业园区,阿卡迪亚一区,112,3,2,1,18,中,南,2013,240,21429
江苏省,苏州市,工业园区,阿卡迪亚一区,78,2,2,,17,中,南,2014,195,25000
江苏省,苏州市,工业园区,阿卡迪亚一区,78,2,2,1,15,中,南,2014,189,24231
江苏省,苏州市,工业园区,埃拉国际,142,4,2,2,21,低,南北,2008,415,29225
江苏省,苏州市,工业园区,埃拉国际,142,4,2,2,28,高,南北,2008,450,31586
江苏省,苏州市,工业园区,埃拉国际,90,2,2,1,26,高,南,2008,270,29961
江苏省,苏州市,工业园区,埃拉国际,142,4,2,2,28,中,南北,2008,450,31586
江苏省,苏州市,工业园区,埃拉国际,74,2,1,1,24,中,南,2008,223,30094
江苏省,苏州市,工业园区,埃拉国际,143,4,2,2,25,中,暂无,2008,450,31339
江苏省,苏州市,工业园区,埃拉国际,142,4,2,2,28,中,南北,2008,450,31690
江苏省,苏州市,工业园区,埃拉国际,143,4,2,2,28,中,南北,2008,450,31483
江苏省,苏州市,工业园区,昂内天骄花园,99,2,1,,11,低,南,2009,165,16576
江苏省,苏州市,工业园区,昂内天骄花园,100,2,2,,11,低,南,2009,175,17500
江苏省,苏州市,工业园区,昂内天骄花园,99,2,2,,11,低,南,2009,165,16576
江苏省,苏州市,工业园区,昂内天骄花园,99,2,1,,11,低,南,2009,165,16576
江苏省,苏州市,工业园区,昂内天骄花园,140,3,2,,11,低,暂无数据,2009,260,18498
江苏省,苏州市,工业园区,昂内天骄花园,99,2,1,,11,低,南,2009,165,16576
江苏省,苏州市,工业园区,昂内天骄花园,123,3,2,,11,低,南北,2009,220,17813
江苏省,苏州市,工业园区,昂内天骄花园,100,2,2,,11,低,南,2009,175,17500
江苏省,苏州市,工业园区,昂内天骄花园,100,2,2,,11,低,南,2009,175,17500
江苏省,苏州市,工业园区,昂内天骄花园,130,3,2,,10,低,南,2009,245,18846
江苏省,苏州市,工业园区,昂内天骄花园,99,2,2,,11,高,南,2009,208,20891
江苏省,苏州市,工业园区,昂内天骄花园,109,2,2,,11,高,南北,2009,205,18805
江苏省,苏州市,工业园区,昂内天骄花园,89,2,2,,11,高,南,2009,166,18454
江苏省,苏州市,工业园区,昂内天骄花园,88,2,2,,11,高,暂无数据,2009,158,17954
江苏省,苏州市,工业园区,昂内天骄花园,88,2,2,,11,高,南北,2009,176,20000
江苏省,苏州市,工业园区,昂内天骄花园,98,2,2,,11,高,南北,2009,194,19795
江苏省,苏州市,工业园区,昂内天骄花园,122,3,2,,11,中,南,2009,250,20433
江苏省,苏州市,工业园区,昂内天骄花园,122,3,2,,11,中,南,2009,242,19779
江苏省,苏州市,工业园区,昂内天骄花园,122,3,2,,11,中,南,2009,242,19779
江苏省,苏州市,工业园区,昂内天骄花园,124,3,2,,11,中,暂无数据,2009,235,18951
江苏省,苏州市,工业园区,昂内天骄花园,124,3,2,,11,中,南北,2009,230,18536
江苏省,苏州市,工业园区,昂内天骄花园,122,3,2,,11,中,暂无数据,2009,240,19672
江苏省,苏州市,工业园区,昂内天骄花园,122,3,2,,11,中,南,2009,250,20433
江苏省,苏州市,工业园区,昂内天骄花园,122,3,2,,11,中,南,2009,245,20025
江苏省,苏州市,工业园区,昂内天骄花园,109,2,2,,11,中,南北,2009,208,18938
江苏省,苏州市,工业园区,昂内天骄花园,124,3,2,,8,中,南,2009,230,18481
江苏省,苏州市,工业园区,昂内天骄花园,122,3,2,,11,中,南,2009,242,19803
江苏省,苏州市,工业园区,昂内天骄花园,122,3,2,,11,中,南,2009,250,20433
江苏省,苏州市,工业园区,昂内天骄花园,124,3,2,,11,中,南北,2009,230,18536
江苏省,苏州市,工业园区,昂内天骄花园,124,3,2,,11,中,南北,2009,230,18536
江苏省,苏州市,工业园区,昂内天骄花园,88,2,2,,11,中,南北,2009,178,20165
江苏省,苏州市,工业园区,昂内天骄花园,89,2,2,,11,中,暂无数据,2009,165,18539
江苏省,苏州市,工业园区,昂内天骄花园,86,2,2,,9,中,南北,2009,165,19039
江苏省,苏州市,工业园区,昂内天骄花园,99,2,2,,13,低,南,2009,185,18537
江苏省,苏州市,工业园区,昂内天骄花园,99,2,2,,13,低,南,2009,185,18522
江苏省,苏州市,工业园区,昂内天骄花园,99,2,2,,13,中,暂无数据,2009,172,17234
江苏省,苏州市,工业园区,昂内天骄美地,105,3,2,,17,低,南北,2009,338,32190
江苏省,苏州市,工业园区,昂内天骄美地,105,2,2,,13,高,南,2009,215,20476
江苏省,苏州市,工业园区,澳韵花园,89,2,2,,11,低,南北,2010,230,25686
江苏省,苏州市,工业园区,澳韵花园,79,2,2,,11,低,南北,2010,216,27228
江苏省,苏州市,工业园区,澳韵花园,120,3,2,2,9,低,东,2009,368,30667
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,11,低,南,2008,229,29779
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,11,低,南,2008,229,29779
江苏省,苏州市,工业园区,澳韵花园,130,3,2,,11,低,南北,2010,388,29668
江苏省,苏州市,工业园区,澳韵花园,79,2,1,1,11,低,南,1960,225,28481
江苏省,苏州市,工业园区,澳韵花园,79,2,2,,11,低,南北,2010,230,28992
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,11,低,南,2008,229,29779
江苏省,苏州市,工业园区,澳韵花园,79,2,1,1,11,低,南,1960,225,28481
江苏省,苏州市,工业园区,澳韵花园,76,2,2,,11,低,南,2010,225,29251
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,11,低,南,2008,229,29779
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,11,低,南,2008,229,29779
江苏省,苏州市,工业园区,澳韵花园,76,2,2,,11,低,南,2010,230,29901
江苏省,苏州市,工业园区,澳韵花园,86,3,2,1,11,高,东,2010,255,29425
江苏省,苏州市,工业园区,澳韵花园,123,3,2,2,11,高,南北,2008,350,28455
江苏省,苏州市,工业园区,澳韵花园,88,3,2,1,11,高,南北,2008,235,26705
江苏省,苏州市,工业园区,澳韵花园,123,3,2,2,11,高,南北,2008,350,28455
江苏省,苏州市,工业园区,澳韵花园,123,3,2,2,11,高,南北,2008,350,28455
江苏省,苏州市,工业园区,澳韵花园,123,3,2,2,11,高,南北,2008,350,28455
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,高,南,2012,225,29221
江苏省,苏州市,工业园区,澳韵花园,123,3,2,2,11,高,南北,2008,350,28455
江苏省,苏州市,工业园区,澳韵花园,76,2,2,,11,高,南,2010,228,29641
江苏省,苏州市,工业园区,澳韵花园,126,4,2,,11,高,暂无数据,2010,363,28657
江苏省,苏州市,工业园区,澳韵花园,123,3,2,2,11,高,南北,2008,350,28455
江苏省,苏州市,工业园区,澳韵花园,123,3,2,2,11,高,南北,2008,350,28455
江苏省,苏州市,工业园区,澳韵花园,123,3,2,2,11,高,南北,2008,350,28455
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,215,27922
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,218,28312
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,218,28312
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,215,27922
江苏省,苏州市,工业园区,澳韵花园,90,2,2,1,11,中,南北,2008,225,25000
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,90,2,2,1,11,中,南北,2008,225,25000
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,215,27922
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,215,27922
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,215,27922
江苏省,苏州市,工业园区,澳韵花园,90,2,2,1,11,中,南北,2008,225,25000
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,90,2,2,1,11,中,南北,2008,225,25000
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,218,28312
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,218,28312
江苏省,苏州市,工业园区,澳韵花园,90,2,2,1,11,中,南北,2008,225,25000
江苏省,苏州市,工业园区,澳韵花园,90,2,2,1,11,中,南北,2008,225,25000
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,218,28312
江苏省,苏州市,工业园区,澳韵花园,90,2,2,1,11,中,南北,2008,225,25000
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,218,28312
江苏省,苏州市,工业园区,澳韵花园,77,2,2,1,11,中,南北,2008,218,28312
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,79,2,2,1,11,中,南北,2008,212,26724
江苏省,苏州市,工业园区,澳韵花园,89,3,2,1,11,中,南北,2009,228,25618
江苏省,苏州市,工业园区,澳韵花园,79,2,2,1,11,中,南北,2008,220,27848
江苏省,苏州市,工业园区,澳韵花园,89,2,2,,11,中,南,2010,268,29984
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,13,低,南北,2008,210,27301
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,13,低,南北,2008,210,27301
江苏省,苏州市,工业园区,澳韵花园,87,2,1,,13,低,南北,2010,276,31406
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,13,低,南北,2008,210,27301
江苏省,苏州市,工业园区,澳韵花园,85,2,2,,13,低,南北,2010,268,31166
江苏省,苏州市,工业园区,澳韵花园,88,2,2,1,13,低,南,1960,255,28977
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,13,低,南北,2008,210,27301
江苏省,苏州市,工业园区,澳韵花园,76,2,2,1,13,低,南北,2008,210,27301
江苏省,苏州市,工业园区,澳韵花园,80,2,2,,13,低,南,2010,225,27849
江苏省,苏州市,工业园区,澳韵花园,87,2,2,,13,高,南北,2010,260,29850
江苏省,苏州市,工业园区,澳韵花园,90,2,2,,13,高,南北,2010,247,27383
江苏省,苏州市,工业园区,澳韵花园,88,2,2,1,13,中,暂无,2009,225,25568
江苏省,苏州市,工业园区,澳韵花园,80,2,2,,13,中,南,2010,235,29019
江苏省,苏州市,工业园区,澳韵花园二期,86,2,2,1,9,低,南北,2010,235,27262
江苏省,苏州市,工业园区,澳韵花园二期,89,2,2,1,11,中,南北,2008,230,25687
江苏省,苏州市,工业园区,澳韵花园二期,90,2,2,1,13,高,东,2010,247,27384
江苏省,苏州市,工业园区,芭堤兰湾,382,,,,0,低,南北,2010,1200,31348
江苏省,苏州市,工业园区,芭堤兰湾,328,,,,0,低,南,2010,750,22866
江苏省,苏州市,工业园区,芭堤兰湾,237,,,,0,低,南北,2010,760,32068
江苏省,苏州市,工业园区,芭堤兰湾,237,,,,0,低,南北,2010,800,33755
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,低,南,2001,800,37037
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,低,南,2001,800,37037
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,低,南,2001,800,37037
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,低,南,2001,800,37037
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,低,南,2001,800,37037
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,高,南北,2001,760,35148
江苏省,苏州市,工业园区,白领公寓,355,6,2,,26,高,南北,2001,1400,39437
江苏省,苏州市,工业园区,白领公寓,355,6,2,,26,高,南北,2001,1400,39437
江苏省,苏州市,工业园区,白领公寓,355,6,2,,26,高,南北,2001,1300,36620
江苏省,苏州市,工业园区,白领公寓,355,6,2,,26,高,南北,2001,1400,39437
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,高,南北,2001,760,35148
江苏省,苏州市,工业园区,白领公寓,355,6,2,,26,高,南北,2001,1400,39437
江苏省,苏州市,工业园区,白领公寓,355,6,2,,26,高,南北,2001,1400,39437
江苏省,苏州市,工业园区,白领公寓,158,4,2,2,26,高,南北,2001,500,31646
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,中,南北,2003,720,33228
江苏省,苏州市,工业园区,白领公寓,240,4,2,2,24,中,南北,2001,700,29167
江苏省,苏州市,工业园区,白领公寓,216,4,2,,26,中,南北,2001,780,35998
江苏省,苏州市,工业园区,白领公寓,214,4,2,2,27,中,暂无,2001,650,30374
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,中,南北,2001,760,35185
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,中,南北,2001,750,34722
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,中,南北,2001,750,34722
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,中,南北,2001,750,34722
江苏省,苏州市,工业园区,白领公寓,216,3,2,,26,中,南北,2001,750,34722
江苏省,苏州市,工业园区,白塘景苑,381,5,3,3,3,低,南北,2016,1000,26247
江苏省,苏州市,工业园区,白塘景苑,185,4,2,2,22,低,南北,2014,556,30054
江苏省,苏州市,工业园区,白塘景苑,130,3,2,2,34,中,南北,2014,364,28000
江苏省,苏州市,工业园区,白塘景苑,135,3,2,2,30,中,南,2014,388,28741
江苏省,苏州市,工业园区,白塘景苑,94,2,2,1,32,中,南,2012,276,29175
江苏省,苏州市,工业园区,白塘景苑三四期,117,3,2,,34,低,南,2018,368,31452
